index,Product,Product_ID,Arrival,Weight(kg)
15314,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-18,37.5
15315,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-18,32.5
15316,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-18,37.5
15317,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-18,30.0
15318,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-19,105.0
15319,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-19,75.0
15320,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-19,35.0
15321,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-19,97.5
15322,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-19,425.0
15323,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-19,72.5
15324,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-19,65.0
15325,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-19,37.5
15326,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-19,32.5
15327,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-19,37.5
15328,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-19,27.5
15329,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-20,105.0
15330,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-20,75.0
15331,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-20,35.0
15332,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-20,105.0
15333,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-20,85.0
15334,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-20,425.0
15335,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-20,65.0
15336,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-20,65.0
15337,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-20,37.5
15338,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-20,32.5
15339,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-20,37.5
15340,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-20,30.0
15341,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-21,105.0
15342,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-21,75.0
15343,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-21,35.0
15344,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-21,105.0
15345,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-21,95.0
15346,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-21,425.0
15347,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-21,55.0
15348,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-21,65.0
15349,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-21,37.5
15350,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-21,32.5
15351,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-21,42.5
15352,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-21,30.0
15353,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-22,105.0
15354,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-22,75.0
15355,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-22,35.0
15356,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-22,105.0
15357,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-22,95.0
15358,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-22,425.0
15359,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-22,55.0
15360,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-22,65.0
15361,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-22,37.5
15362,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-22,32.5
15363,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-22,42.5
15364,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-22,30.0
15365,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-23,105.0
15366,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-23,75.0
15367,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-23,35.0
15368,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-23,105.0
15369,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-23,85.0
15370,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-23,425.0
15371,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-23,55.0
15372,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-23,65.0
15373,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-23,37.5
15374,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-23,32.5
15375,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-23,42.5
15376,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-23,35.0
15377,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-24,105.0
15378,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-24,75.0
15379,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-24,35.0
15380,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-24,105.0
15381,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-24,77.5
15382,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-24,425.0
15383,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-24,65.0
15384,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-24,65.0
15385,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-24,37.5
15386,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-24,32.5
15387,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-24,42.5
15388,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-24,30.0
15389,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-25,105.0
15390,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-25,75.0
15391,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-25,35.0
15392,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-25,105.0
15393,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-25,85.0
15394,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-25,425.0
15395,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-25,75.0
15396,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-25,65.0
15397,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-25,36.5
15398,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-25,32.5
15399,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-25,37.5
15400,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-25,35.0
15401,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-26,105.0
15402,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-26,75.0
15403,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-26,35.0
15404,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-26,95.0
15405,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-26,85.0
15406,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-26,425.0
15407,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-26,65.0
15408,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-26,65.0
15409,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-26,36.5
15410,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-26,32.5
15411,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-26,37.5
15412,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-26,37.5
15413,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-27,105.0
15414,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-27,75.0
15415,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-27,35.0
15416,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-27,95.0
15417,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-27,85.0
15418,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-27,425.0
15419,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-27,77.5
15420,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-27,65.0
15421,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-27,36.5
15422,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-27,29.0
15423,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-27,42.5
15424,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-27,35.0
15425,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-28,105.0
15426,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-28,75.0
15427,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-28,35.0
15428,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-28,95.0
15429,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-28,77.5
15430,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-28,425.0
15431,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-28,65.0
15432,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-28,65.0
15433,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-28,36.5
15434,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-28,29.0
15435,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-28,37.5
15436,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-28,35.0
15437,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-29,105.0
15438,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-29,75.0
15439,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-29,35.0
15440,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-29,65.0
15441,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-29,75.0
15442,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-29,425.0
15443,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-29,67.5
15444,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-29,65.0
15445,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-29,34.0
15446,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-29,29.0
15447,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-29,37.5
15448,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-29,35.0
15449,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-11-30,105.0
15450,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-11-30,75.0
15451,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-11-30,35.0
15452,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-11-30,65.0
15453,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-11-30,75.0
15454,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-11-30,425.0
15455,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-11-30,75.0
15456,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-11-30,65.0
15457,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-11-30,32.5
15458,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-11-30,26.5
15459,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-11-30,32.5
15460,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-11-30,37.5
15461,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-11-30,35.0
15462,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-01,105.0
15463,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-01,75.0
15464,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-01,35.0
15465,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-01,65.0
15466,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-01,77.5
15467,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-01,425.0
15468,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-01,77.5
15469,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-01,65.0
15470,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-01,32.5
15471,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-01,27.5
15472,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-01,35.0
15473,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-01,37.5
15474,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-01,30.0
15475,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-02,105.0
15476,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-02,75.0
15477,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-02,35.0
15478,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-02,65.0
15479,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-02,75.0
15480,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-02,425.0
15481,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-02,77.5
15482,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-02,65.0
15483,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-02,32.5
15484,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-02,27.5
15485,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-02,32.5
15486,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-02,37.5
15487,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-02,30.0
15488,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-03,105.0
15489,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-03,75.0
15490,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-03,37.5
15491,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-03,62.5
15492,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-03,74.0
15493,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-03,425.0
15494,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-03,77.5
15495,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-03,65.0
15496,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-03,32.5
15497,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-03,27.5
15498,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-03,31.5
15499,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-03,37.5
15500,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-03,31.5
15501,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-04,105.0
15502,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-04,75.0
15503,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-04,35.0
15504,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-04,65.0
15505,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-04,65.0
15506,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-04,425.0
15507,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-04,77.5
15508,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-04,75.0
15509,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-04,32.5
15510,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-04,27.5
15511,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-04,32.5
15512,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-04,37.5
15513,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-04,30.0
15514,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-05,105.0
15515,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-05,75.0
15516,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-05,35.0
15517,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-05,65.0
15518,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-05,62.5
15519,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-05,425.0
15520,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-05,75.0
15521,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-05,65.0
15522,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-05,32.5
15523,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-05,27.5
15524,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-05,27.5
15525,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-05,37.5
15526,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-05,30.0
15527,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-06,105.0
15528,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-06,75.0
15529,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-06,35.0
15530,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-06,55.0
15531,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-06,57.5
15532,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-06,425.0
15533,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-06,75.0
15534,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-06,65.0
15535,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-06,32.5
15536,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-06,27.5
15537,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-06,27.5
15538,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-06,37.5
15539,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-06,30.0
15540,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-07,105.0
15541,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-07,75.0
15542,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-07,35.0
15543,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-07,65.0
15544,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-07,57.5
15545,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-07,425.0
15546,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-07,75.0
15547,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-07,65.0
15548,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-07,32.5
15549,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-07,27.5
15550,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-07,27.5
15551,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-07,37.5
15552,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-07,35.0
15553,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-08,105.0
15554,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-08,75.0
15555,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-08,35.0
15556,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-08,65.0
15557,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-08,57.5
15558,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-08,425.0
15559,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-08,75.0
15560,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-08,65.0
15561,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-08,32.5
15562,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-08,27.5
15563,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-08,27.5
15564,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-08,32.5
15565,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-08,35.0
15566,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-09,105.0
15567,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-09,75.0
15568,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-09,35.0
15569,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-09,55.0
15570,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-09,57.5
15571,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-09,425.0
15572,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-09,75.0
15573,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-09,65.0
15574,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-09,32.5
15575,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-09,27.5
15576,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-09,27.5
15577,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-09,37.5
15578,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-09,35.0
15579,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-10,105.0
15580,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-10,75.0
15581,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-10,37.5
15582,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-10,55.0
15583,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-10,57.5
15584,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-10,425.0
15585,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-10,77.5
15586,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-10,65.0
15587,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-10,32.5
15588,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-10,27.5
15589,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-10,32.5
15590,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-10,37.5
15591,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-10,37.5
15592,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-11,95.0
15593,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-11,75.0
15594,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-11,32.5
15595,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-11,37.5
15596,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-11,57.5
15597,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-11,425.0
15598,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-11,77.5
15599,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-11,65.0
15600,Potato Red,65bd4fea-2644-4ff8-a0cd-edb856ca704c,2016-12-11,32.5
15601,Potato White,3620e29e-0b1b-4ba3-aa1c-44953c92337c,2016-12-11,27.5
15602,Raddish Red,bb4d8c4d-fa24-49b8-b860-6b570e6571dc,2016-12-11,27.5
15603,Tomato Big,02329fa7-0fd8-48de-9f35-5a177a62da91,2016-12-11,37.5
15604,Tomato Small,b6d5d5f1-8871-44db-b378-89eff0c4393e,2016-12-11,35.0
15605,Apple,b174b181-c196-4a16-8415-2a6434d48d13,2016-12-12,95.0
15606,Banana,73619262-1ca0-4cca-a68f-219a85d4bb04,2016-12-12,75.0
15607,Brinjal Long,752ae7a6-132c-4e00-a9da-cc695b9004fc,2016-12-12,32.5
15608,Brocauli,1bfd97a0-d2d6-4d16-87c3-b83484b9b309,2016-12-12,42.5
15609,Carrot,d3b79163-69db-4a43-9eb8-881fd1025604,2016-12-12,72.5
15610,Lime,3cf53b5f-e2d8-4d9e-9a8f-94bf6202954c,2016-12-12,425.0
15611,Okara,6112f93c-e2a9-498c-916f-7bf2ebde66d9,2016-12-12,77.5
15612,Papaya,927b88e6-313a-449a-a830-d75dc0d0da0d,2016-12-12,65.0
