index,Product,Product_ID,Arrival,Maximum,Weight(kg)
16704,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-02,60.0,52
16705,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-02,20.0,63
16706,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-02,14.0,60
16707,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-02,35.0,174
16708,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-02,25.0,35
16709,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-02,25.0,135
16710,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-04,110.0,197
16711,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-04,80.0,184
16712,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-04,40.0,90
16713,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-04,45.0,36
16714,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-04,30.0,126
16715,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-04,120.0,37
16716,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-04,60.0,30
16717,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-04,450.0,25
16718,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-04,110.0,171
16719,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-04,60.0,93
16720,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-04,20.0,124
16721,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-04,14.0,174
16722,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-04,35.0,52
16723,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-04,25.0,164
16724,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-04,25.0,118
16725,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-05,110.0,187
16726,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-05,80.0,171
16727,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-05,35.0,137
16728,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-05,40.0,130
16729,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-05,30.0,99
16730,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-05,110.0,187
16731,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-05,60.0,127
16732,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-05,450.0,138
16733,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-05,100.0,45
16734,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-05,60.0,170
16735,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-05,20.0,151
16736,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-05,14.0,105
16737,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-05,40.0,123
16738,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-05,30.0,125
16739,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-05,30.0,58
16740,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-06,110.0,164
16741,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-06,80.0,30
16742,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-06,30.0,195
16743,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-06,35.0,116
16744,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-06,30.0,134
16745,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-06,110.0,72
16746,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-06,60.0,83
16747,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-06,450.0,21
16748,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-06,100.0,18
16749,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-06,60.0,122
16750,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-06,20.0,53
16751,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-06,14.0,133
16752,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-06,35.0,46
16753,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-06,30.0,147
16754,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-06,30.0,61
16755,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-07,110.0,25
16756,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-07,80.0,79
16757,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-07,30.0,29
16758,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-07,40.0,136
16759,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-07,30.0,68
16760,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-07,110.0,27
16761,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-07,60.0,15
16762,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-07,450.0,115
16763,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-07,110.0,52
16764,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-07,50.0,127
16765,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-07,18.0,154
16766,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-07,14.0,125
16767,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-07,35.0,64
16768,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-07,30.0,173
16769,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-07,30.0,31
16770,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-08,110.0,81
16771,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-08,80.0,31
16772,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-08,35.0,166
16773,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-08,40.0,99
16774,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-08,30.0,127
16775,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-08,110.0,178
16776,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-08,60.0,74
16777,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-08,450.0,29
16778,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-08,100.0,42
16779,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-08,50.0,15
16780,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-08,18.0,165
16781,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-08,14.0,84
16782,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-08,35.0,81
16783,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-08,30.0,157
16784,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-08,30.0,56
16785,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-09,110.0,120
16786,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-09,80.0,68
16787,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-09,35.0,52
16788,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-09,40.0,196
16789,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-09,30.0,100
16790,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-09,130.0,184
16791,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-09,110.0,191
16792,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-09,450.0,54
16793,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-09,100.0,50
16794,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-09,50.0,10
16795,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-09,18.0,23
16796,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-09,14.0,91
16797,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-09,35.0,54
16798,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-09,30.0,140
16799,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-09,30.0,166
16800,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-10,110.0,16
16801,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-10,80.0,131
16802,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-10,35.0,76
16803,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-10,35.0,81
16804,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-10,30.0,88
16805,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-10,130.0,14
16806,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-10,60.0,19
16807,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-10,450.0,59
16808,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-10,110.0,74
16809,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-10,50.0,152
16810,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-10,18.0,121
16811,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-10,14.0,13
16812,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-10,35.0,86
16813,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-10,30.0,133
16814,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-10,30.0,65
16815,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-11,110.0,21
16816,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-11,80.0,71
16817,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-11,35.0,46
16818,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-11,50.0,162
16819,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-11,30.0,192
16820,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-11,130.0,117
16821,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-11,60.0,97
16822,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-11,450.0,147
16823,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-11,100.0,90
16824,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-11,50.0,68
16825,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-11,18.0,51
16826,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-11,14.0,183
16827,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-11,35.0,50
16828,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-11,30.0,172
16829,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-11,30.0,88
16830,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-13,110.0,80
16831,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-13,100.0,115
16832,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-13,35.0,94
16833,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-13,60.0,157
16834,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-13,30.0,189
16835,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-13,110.0,26
16836,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-13,60.0,62
16837,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-13,450.0,87
16838,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-13,100.0,98
16839,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-13,50.0,152
16840,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-13,20.0,40
16841,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-13,15.0,63
16842,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-13,35.0,74
16843,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-13,30.0,130
16844,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-13,35.0,158
16845,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-14,110.0,17
16846,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-14,100.0,109
16847,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-14,35.0,54
16848,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-14,60.0,80
16849,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-14,30.0,25
16850,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-14,110.0,83
16851,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-14,60.0,34
16852,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-14,500.0,127
16853,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-14,100.0,162
16854,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-14,50.0,137
16855,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-14,20.0,65
16856,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-14,15.0,110
16857,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-14,40.0,186
16858,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-14,30.0,39
16859,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-14,35.0,29
16860,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-15,100.0,171
16861,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-15,100.0,28
16862,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-15,35.0,195
16863,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-15,60.0,31
16864,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-15,30.0,89
16865,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-15,100.0,166
16866,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-15,60.0,58
16867,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-15,500.0,10
16868,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-15,110.0,156
16869,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-15,50.0,65
16870,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-15,20.0,150
16871,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-15,15.0,22
16872,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-15,35.0,126
16873,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-15,30.0,34
16874,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-15,35.0,158
16875,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-16,100.0,81
16876,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-16,90.0,99
16877,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-16,35.0,101
16878,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-16,60.0,175
16879,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-16,30.0,10
16880,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-16,100.0,75
16881,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-16,60.0,168
16882,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-16,500.0,89
16883,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-16,100.0,145
16884,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-16,50.0,108
16885,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-16,20.0,51
16886,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-16,15.0,143
16887,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-16,35.0,139
16888,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-16,30.0,118
16889,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-16,30.0,133
16890,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-17,100.0,120
16891,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-17,90.0,140
16892,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-17,35.0,48
16893,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-17,60.0,120
16894,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-17,30.0,131
16895,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-17,100.0,10
16896,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-17,70.0,81
16897,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-17,500.0,193
16898,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-17,100.0,52
16899,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-17,50.0,69
16900,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-17,20.0,98
16901,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-17,15.0,95
16902,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-17,35.0,48
16903,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-17,30.0,41
16904,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-17,30.0,127
16905,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-18,100.0,75
16906,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-18,90.0,85
16907,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-18,35.0,200
16908,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-18,60.0,36
16909,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-18,28.0,105
16910,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-18,100.0,151
16911,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-18,70.0,104
16912,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-18,500.0,185
16913,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-18,100.0,197
16914,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-18,50.0,30
16915,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-18,20.0,172
16916,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-18,15.0,29
16917,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-18,35.0,122
16918,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-18,30.0,106
16919,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-18,32.0,72
16920,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-19,110.0,74
16921,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-19,90.0,57
16922,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-19,35.0,134
16923,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-19,55.0,200
16924,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-19,30.0,10
16925,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-19,110.0,153
16926,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-19,60.0,145
16927,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-19,500.0,122
16928,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-19,110.0,52
16929,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-19,50.0,171
16930,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-19,20.0,36
16931,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-19,15.0,19
16932,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-19,35.0,49
16933,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-19,30.0,146
16934,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-19,30.0,116
16935,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-20,110.0,60
16936,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-20,90.0,42
16937,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-20,35.0,50
16938,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-20,55.0,26
16939,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-20,30.0,64
16940,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-20,110.0,39
16941,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-20,60.0,61
16942,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-20,500.0,158
16943,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-20,110.0,91
16944,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-20,50.0,58
16945,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-20,20.0,71
16946,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-20,15.0,164
16947,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-20,35.0,129
16948,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-20,30.0,108
16949,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-20,30.0,85
16950,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-21,110.0,57
16951,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-21,90.0,24
16952,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-21,35.0,24
16953,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-21,55.0,118
16954,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-21,30.0,29
16955,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-21,110.0,104
16956,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-21,55.0,140
16957,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-21,500.0,164
16958,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-21,80.0,100
16959,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-21,50.0,189
16960,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-21,16.0,35
16961,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-21,14.0,111
16962,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-21,35.0,135
16963,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-21,30.0,33
16964,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-21,30.0,191
16965,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-22,110.0,106
16966,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-22,90.0,101
16967,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-22,35.0,178
16968,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-22,75.0,137
16969,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-22,30.0,68
16970,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-22,110.0,162
16971,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-22,60.0,21
16972,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-22,500.0,149
16973,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-22,80.0,151
16974,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-22,50.0,160
16975,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-22,16.0,145
16976,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-22,14.0,100
16977,Raddish Red,6cb2fc31-28a9-41e0-8097-b6fc0c27af26,2017-03-22,35.0,131
16978,Tomato Big,69735793-757e-4ae3-91a6-9d2008488d2c,2017-03-22,30.0,170
16979,Tomato Small,71bc2956-caeb-4db5-99ff-afd72743ade0,2017-03-22,30.0,23
16980,Apple,3d7baeff-1387-490a-9981-04234e88299a,2017-03-23,110.0,20
16981,Banana,666473ac-2a7f-476d-9001-cf98ffe7259c,2017-03-23,90.0,158
16982,Brinjal Long,6d0ecdf6-efed-41c0-8a1f-aa813a1ab73f,2017-03-23,35.0,60
16983,Brocauli,e4e405bc-d99b-4fbf-bb35-2e08fd6a8862,2017-03-23,65.0,53
16984,Carrot,d95b26ec-17e4-448d-b8e1-8c9f74ce61b7,2017-03-23,30.0,124
16985,Grapes,392b24b1-21cc-4598-869d-abcbe32184ec,2017-03-23,110.0,87
16986,Jack Fruit,0967140c-9917-4b4f-a207-b93430644c02,2017-03-23,70.0,193
16987,Lime,bc3efa88-b283-4ecd-9745-88675d66951e,2017-03-23,500.0,80
16988,Okara,49de6113-2a81-466c-8ab1-7835a6e8adde,2017-03-23,90.0,123
16989,Papaya,cea735fb-4ea1-4970-8c5c-c250b671a1a0,2017-03-23,50.0,32
16990,Potato Red,08f3acc4-5c89-4a21-ba0c-b1cd10ff55c5,2017-03-23,16.0,129
16991,Potato White,ea128527-26a8-4695-97b6-8165126a2715,2017-03-23,14.0,12
